item_encoded,total_observations,historical_shortage_prob,avg_shortage_qty,max_shortage_qty,total_shortage_qty,shortage_qty_7d_avg,shortage_qty_30d_avg,shortage_freq_7d,shortage_freq_30d,is_shortage
274,744,0.021505376344086023,1.7526881720430108,134.0,1304.0,53.57142857142857,41.833333333333336,0.42857142857142855,0.43333333333333335,0
275,744,0.009408602150537635,0.6666666666666666,107.0,496.0,0.0,0.0,0.0,0.0,0
276,744,0.03763440860215054,0.4798387096774194,128.0,357.0,0.0,0.0,0.0,0.0,0
277,744,0.02956989247311828,0.853494623655914,67.0,635.0,0.0,0.0,0.0,0.0,0
278,744,0.04838709677419355,0.04838709677419355,1.0,36.0,0.0,0.0,0.0,0.0,0
279,744,0.0013440860215053765,0.005376344086021506,4.0,4.0,0.0,0.0,0.0,0.0,0
280,744,0.01478494623655914,4.489247311827957,666.0,3340.0,0.0,0.0,0.0,0.0,0
281,747,0.01740294511378849,0.4029451137884873,139.0,301.0,0.0,0.0,0.0,0.0,0
282,744,0.012096774193548387,0.024193548387096774,2.0,18.0,0.0,0.0,0.0,0.0,0
283,744,0.004032258064516129,0.0913978494623656,28.0,68.0,0.0,0.0,0.0,0.0,0
284,744,0.006720430107526882,0.020161290322580645,3.0,15.0,0.0,0.0,0.0,0.0,0
285,744,0.03225806451612903,3.1088709677419355,167.0,2313.0,0.0,0.0,0.0,0.0,0
286,744,0.013440860215053764,0.375,45.0,279.0,0.0,0.0,0.0,0.0,0
287,744,0.04973118279569892,2.228494623655914,154.0,1658.0,0.0,0.0,0.0,0.0,0
288,744,0.002688172043010753,0.005376344086021506,2.0,4.0,0.0,0.0,0.0,0.0,0
289,744,0.01747311827956989,0.17069892473118278,22.0,127.0,0.0,2.2,0.0,0.1,0
290,744,0.012096774193548387,0.024193548387096774,2.0,18.0,0.0,0.0,0.0,0.0,0
291,744,0.033602150537634407,0.0739247311827957,6.0,55.0,0.0,0.0,0.0,0.0,0
292,744,0.01478494623655914,0.19623655913978494,34.0,146.0,0.0,0.0,0.0,0.0,0
293,744,0.010752688172043012,0.036290322580645164,14.0,27.0,0.0,0.0,0.0,0.0,0
294,744,0.005376344086021506,1.2688172043010753,639.0,944.0,0.0,0.0,0.0,0.0,0
295,744,0.051075268817204304,0.6451612903225806,45.0,480.0,0.0,0.0,0.0,0.0,0
296,744,0.0456989247311828,0.9543010752688172,50.0,710.0,0.0,0.0,0.0,0.0,0
297,744,0.01881720430107527,0.26344086021505375,23.0,196.0,0.0,0.0,0.0,0.0,0
298,744,0.01747311827956989,1.2809139784946237,556.0,953.0,0.0,0.0,0.0,0.0,0
299,744,0.006720430107526882,0.34543010752688175,110.0,257.0,0.0,0.0,0.0,0.0,0
300,744,0.005376344086021506,0.5134408602150538,126.0,382.0,0.0,0.0,0.0,0.0,0
301,744,0.01747311827956989,0.10483870967741936,6.0,78.0,0.0,0.0,0.0,0.0,0
302,744,0.0228494623655914,0.7419354838709677,60.0,552.0,0.0,0.0,0.0,0.0,0
303,744,0.005376344086021506,0.021505376344086023,7.0,16.0,0.0,0.0,0.0,0.0,0
304,744,0.008064516129032258,0.025537634408602152,4.0,19.0,0.0,0.0,0.0,0.0,0
305,744,0.06048387096774194,0.5362903225806451,47.0,399.0,0.0,0.0,0.0,0.0,0
306,744,0.006720430107526882,0.5161290322580645,146.0,384.0,0.0,0.0,0.0,0.0,0
307,744,0.008064516129032258,0.614247311827957,137.0,457.0,0.0,0.0,0.0,0.0,0
308,744,0.030913978494623656,0.10215053763440861,5.0,76.0,0.0,0.0,0.0,0.0,0
309,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0
310,744,0.006720430107526882,0.2056451612903226,73.0,153.0,0.0,0.0,0.0,0.0,0
311,744,0.030913978494623656,0.7204301075268817,61.0,536.0,2.857142857142857,0.6666666666666666,0.7142857142857143,0.16666666666666666,0
312,744,0.04435483870967742,0.9274193548387096,82.0,690.0,0.0,0.0,0.0,0.0,0
313,744,0.01478494623655914,0.3655913978494624,46.0,272.0,0.0,0.0,0.0,0.0,0
314,744,0.009408602150537635,0.01881720430107527,2.0,14.0,0.0,0.0,0.0,0.0,0
315,744,0.016129032258064516,0.04838709677419355,3.0,36.0,0.0,0.0,0.0,0.0,0
316,744,0.004032258064516129,0.01478494623655914,7.0,11.0,0.0,0.0,0.0,0.0,0
317,744,0.009408602150537635,0.03494623655913978,6.0,26.0,0.0,0.0,0.0,0.0,0
318,746,0.012064343163538873,0.31501340482573725,90.0,235.0,0.0,0.0,0.0,0.0,0
319,744,0.008064516129032258,0.10887096774193548,19.0,81.0,0.0,0.0,0.0,0.0,0
320,744,0.026881720430107527,0.09946236559139784,8.0,74.0,0.0,0.0,0.0,0.0,0
321,744,0.009408602150537635,0.01881720430107527,2.0,14.0,0.0,0.0,0.0,0.0,0
322,744,0.002688172043010753,0.002688172043010753,1.0,2.0,0.0,0.0,0.0,0.0,0
323,744,0.07258064516129033,1.0134408602150538,46.0,754.0,0.0,0.0,0.0,0.0,0
324,744,0.010752688172043012,0.7365591397849462,90.0,548.0,0.0,0.0,0.0,0.0,0
325,744,0.020161290322580645,0.44489247311827956,51.0,331.0,0.0,0.0,0.0,0.0,0
326,744,0.030913978494623656,0.12634408602150538,9.0,94.0,0.0,0.0,0.0,0.0,0
327,744,0.002688172043010753,2.986559139784946,1111.0,2222.0,0.0,0.0,0.0,0.0,0
328,744,0.0013440860215053765,0.12096774193548387,90.0,90.0,0.0,0.0,0.0,0.0,0
329,744,0.002688172043010753,0.1532258064516129,57.0,114.0,0.0,0.0,0.0,0.0,0
330,751,0.05459387483355526,0.9067909454061251,125.0,681.0,0.0,0.0,0.0,0.0,0
331,744,0.06048387096774194,7.783602150537634,320.0,5791.0,0.0,0.0,0.0,0.0,0
332,744,0.05241935483870968,0.2782258064516129,8.0,207.0,0.0,0.0,0.0,0.0,0
333,744,0.06182795698924731,0.625,183.0,465.0,0.0,0.0,0.0,0.0,0
334,744,0.06854838709677419,1.4596774193548387,42.0,1086.0,0.0,0.0,0.0,0.0,0
335,744,0.004032258064516129,0.09408602150537634,25.0,70.0,0.0,0.0,0.0,0.0,0
336,744,0.009408602150537635,0.11021505376344086,25.0,82.0,0.0,0.0,0.0,0.0,0
337,744,0.036290322580645164,9.059139784946236,720.0,6740.0,0.0,0.0,0.0,0.0,0
338,744,0.010752688172043012,0.1935483870967742,18.0,144.0,0.0,0.0,0.0,0.0,0
339,744,0.0013440860215053765,0.008064516129032258,6.0,6.0,0.0,0.0,0.0,0.0,0
340,744,0.01747311827956989,0.22446236559139784,25.0,167.0,0.0,0.0,0.0,0.0,0
341,744,0.002688172043010753,0.010752688172043012,4.0,8.0,0.0,0.0,0.0,0.0,0
342,744,0.009408602150537635,0.01881720430107527,2.0,14.0,0.0,0.0,0.0,0.0,0
343,744,0.020161290322580645,0.6814516129032258,64.0,507.0,0.0,10.566666666666666,0.0,0.16666666666666666,0
344,744,0.0013440860215053765,0.010752688172043012,8.0,8.0,0.0,0.0,0.0,0.0,0
345,744,0.002688172043010753,0.025537634408602152,10.0,19.0,0.0,0.0,0.0,0.0,0
346,744,0.0013440860215053765,0.5362903225806451,399.0,399.0,0.0,0.0,0.0,0.0,0
347,744,0.06854838709677419,0.2661290322580645,8.0,198.0,0.0,0.0,0.0,0.0,0
348,744,0.01478494623655914,0.28360215053763443,29.0,211.0,0.0,0.0,0.0,0.0,0
349,744,0.004032258064516129,0.020161290322580645,5.0,15.0,0.0,0.0,0.0,0.0,0
350,744,0.008064516129032258,0.03494623655913978,6.0,26.0,0.0,0.0,0.0,0.0,0
351,744,0.004032258064516129,0.008064516129032258,2.0,6.0,0.0,0.0,0.0,0.0,0
352,744,0.006720430107526882,0.04435483870967742,10.0,33.0,0.0,0.3333333333333333,0.0,0.03333333333333333,0
353,744,0.013440860215053764,2.6330645161290325,542.0,1959.0,0.0,0.0,0.0,0.0,0
354,744,0.01478494623655914,1.881720430107527,822.0,1400.0,0.0,0.0,0.0,0.0,0
355,754,0.11273209549071618,7.0119363395225465,424.0,5287.0,0.0,0.0,0.0,0.0,0
356,744,0.0013440860215053765,0.004032258064516129,3.0,3.0,0.0,0.0,0.0,0.0,0
357,744,0.010752688172043012,0.10080645161290322,18.0,75.0,0.0,0.0,0.0,0.0,0
358,744,0.004032258064516129,0.04032258064516129,10.0,30.0,0.0,0.0,0.0,0.0,0
359,744,0.004032258064516129,0.01478494623655914,4.0,11.0,0.0,0.0,0.0,0.0,0
360,744,0.01747311827956989,2.2916666666666665,267.0,1705.0,0.0,0.0,0.0,0.0,0
361,744,0.008064516129032258,0.008064516129032258,1.0,6.0,0.0,0.0,0.0,0.0,0
362,744,0.009408602150537635,0.07526881720430108,8.0,56.0,0.0,0.0,0.0,0.0,0
363,744,0.005376344086021506,0.013440860215053764,3.0,10.0,0.0,0.0,0.0,0.0,0
364,744,0.01478494623655914,0.125,18.0,93.0,0.0,0.0,0.0,0.0,0
365,744,0.0013440860215053765,0.024193548387096774,18.0,18.0,0.0,0.0,0.0,0.0,0
366,744,0.013440860215053764,0.9529569892473119,451.0,709.0,0.0,0.0,0.0,0.0,0
367,744,0.14919354838709678,1.6612903225806452,179.0,1236.0,0.0,1.2,0.0,0.3,0
368,744,0.010752688172043012,2.28494623655914,262.0,1700.0,0.0,0.0,0.0,0.0,0
369,744,0.10887096774193548,5.537634408602151,181.0,4120.0,0.0,0.0,0.0,0.0,0
370,744,0.025537634408602152,0.20967741935483872,14.0,156.0,0.0,0.0,0.0,0.0,0
371,744,0.020161290322580645,0.020161290322580645,1.0,15.0,0.0,0.0,0.0,0.0,0
372,744,0.005376344086021506,0.05913978494623656,11.0,44.0,0.0,0.0,0.0,0.0,0
373,744,0.008064516129032258,0.016129032258064516,2.0,12.0,0.0,0.4,0.0,0.2,0
374,744,0.18951612903225806,31.301075268817204,936.0,23288.0,0.0,0.26666666666666666,0.0,0.1,0
375,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
376,744,0.002688172043010753,0.026881720430107527,10.0,20.0,0.0,0.0,0.0,0.0,0
377,744,0.005376344086021506,1.163978494623656,287.0,866.0,0.0,0.0,0.0,0.0,0
378,744,0.005376344086021506,0.005376344086021506,1.0,4.0,0.0,0.0,0.0,0.0,0
379,744,0.005376344086021506,1.2123655913978495,382.0,902.0,0.0,0.0,0.0,0.0,0
380,744,0.006720430107526882,0.2916666666666667,113.0,217.0,0.0,0.0,0.0,0.0,0
381,744,0.006720430107526882,0.006720430107526882,1.0,5.0,0.0,0.0,0.0,0.0,0
382,744,0.028225806451612902,1.760752688172043,380.0,1310.0,0.0,0.0,0.0,0.0,0
383,744,0.021505376344086023,0.23387096774193547,26.0,174.0,0.0,0.0,0.0,0.0,0
384,744,0.021505376344086023,0.08602150537634409,4.0,64.0,0.0,0.0,0.0,0.0,0
385,744,0.01747311827956989,0.6155913978494624,49.0,458.0,0.0,0.0,0.0,0.0,0
386,744,0.024193548387096774,6.834677419354839,308.0,5085.0,0.0,0.0,0.0,0.0,0
387,744,0.004032258064516129,0.10887096774193548,27.0,81.0,0.0,0.0,0.0,0.0,0
388,744,0.10349462365591398,7.814516129032258,400.0,5814.0,0.0,0.0,0.0,0.0,0
389,744,0.06317204301075269,3.9018817204301075,67.0,2903.0,0.0,0.0,0.0,0.0,0
390,744,0.01881720430107527,0.22849462365591397,21.0,170.0,0.0,0.0,0.0,0.0,0
391,744,0.002688172043010753,0.026881720430107527,10.0,20.0,0.0,0.0,0.0,0.0,0
392,744,0.04973118279569892,1.0940860215053763,208.0,814.0,0.0,2.8,0.0,0.3333333333333333,0
393,744,0.02956989247311828,0.7647849462365591,90.0,569.0,0.0,0.0,0.0,0.0,0
394,744,0.030913978494623656,0.4946236559139785,34.0,368.0,0.0,0.0,0.0,0.0,0
395,744,0.09005376344086022,0.5483870967741935,23.0,408.0,0.0,0.0,0.0,0.0,0
396,744,0.07123655913978495,0.21370967741935484,3.0,159.0,0.0,0.0,0.0,0.0,0
397,744,0.009408602150537635,0.009408602150537635,1.0,7.0,0.0,0.0,0.0,0.0,0
398,744,0.008064516129032258,1.1989247311827957,427.0,892.0,0.0,0.0,0.0,0.0,0
399,744,0.03494623655913978,11.184139784946236,497.0,8321.0,0.0,0.0,0.0,0.0,0
400,744,0.005376344086021506,0.43413978494623656,273.0,323.0,0.0,0.0,0.0,0.0,0
401,744,0.051075268817204304,10.190860215053764,1893.0,7582.0,0.0,0.0,0.0,0.0,0
402,744,0.01478494623655914,0.038978494623655914,4.0,29.0,0.0,0.0,0.0,0.0,0
403,744,0.002688172043010753,8.010752688172044,2994.0,5960.0,0.0,0.0,0.0,0.0,0
404,744,0.08870967741935484,0.4905913978494624,22.0,365.0,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.4666666666666667,0
405,744,0.012096774193548387,0.0228494623655914,2.0,17.0,0.0,0.0,0.0,0.0,0
406,744,0.02956989247311828,0.06451612903225806,7.0,48.0,0.0,0.0,0.0,0.0,0
407,744,0.0228494623655914,0.22983870967741934,24.0,171.0,0.0,0.0,0.0,0.0,0
408,744,0.002688172043010753,0.07258064516129033,27.0,54.0,0.0,0.0,0.0,0.0,0
409,744,0.11559139784946236,11.102150537634408,652.0,8260.0,0.0,0.0,0.0,0.0,0
410,744,0.016129032258064516,0.12634408602150538,21.0,94.0,0.0,0.0,0.0,0.0,0
411,744,0.01747311827956989,0.10215053763440861,14.0,76.0,0.0,0.0,0.0,0.0,0
412,744,0.0739247311827957,0.5860215053763441,40.0,436.0,0.0,0.0,0.0,0.0,0
413,744,0.005376344086021506,0.053763440860215055,17.0,40.0,0.0,0.0,0.0,0.0,0
414,744,0.004032258064516129,0.008064516129032258,2.0,6.0,0.0,0.0,0.0,0.0,0
415,744,0.002688172043010753,7.813172043010753,4293.0,5813.0,0.0,0.0,0.0,0.0,0
416,744,0.01747311827956989,0.12903225806451613,12.0,96.0,0.0,0.0,0.0,0.0,0
417,744,0.03763440860215054,1.9408602150537635,54.0,1444.0,0.0,0.0,0.0,0.0,0
418,744,0.013440860215053764,0.15053763440860216,22.0,112.0,0.0,0.0,0.0,0.0,0
419,744,0.008064516129032258,5.466397849462366,781.0,4067.0,0.0,0.0,0.0,0.0,0
420,744,0.01478494623655914,0.3467741935483871,39.0,258.0,0.0,0.0,0.0,0.0,0
421,744,0.041666666666666664,39.215053763440864,2207.0,29176.0,0.0,0.0,0.0,0.0,0
422,744,0.012096774193548387,18.278225806451612,4869.0,13599.0,243.28571428571428,56.766666666666666,0.14285714285714285,0.03333333333333333,0
423,744,0.021505376344086023,6.30241935483871,1133.0,4689.0,0.0,0.0,0.0,0.0,0
424,744,0.009408602150537635,0.051075268817204304,9.0,38.0,0.0,0.0,0.0,0.0,0
425,744,0.06182795698924731,0.9663978494623656,84.0,719.0,0.0,0.0,0.0,0.0,0
426,744,0.06586021505376344,0.5806451612903226,21.0,432.0,0.0,0.0,0.0,0.0,0
427,744,0.033602150537634407,3.038978494623656,176.0,2261.0,0.0,0.0,0.0,0.0,0
428,744,0.002688172043010753,0.5416666666666666,401.0,403.0,0.0,0.0,0.0,0.0,0
429,744,0.012096774193548387,0.08736559139784947,12.0,65.0,0.0,0.0,0.0,0.0,0
430,744,0.0013440860215053765,0.6895161290322581,513.0,513.0,0.0,0.0,0.0,0.0,0
431,744,0.005376344086021506,0.12903225806451613,28.0,96.0,0.0,0.0,0.0,0.0,0
432,744,0.025537634408602152,0.0739247311827957,4.0,55.0,0.0,0.0,0.0,0.0,0
433,744,0.0456989247311828,0.9247311827956989,30.0,688.0,0.0,0.0,0.0,0.0,0
434,744,0.03494623655913978,0.8198924731182796,31.0,610.0,0.0,0.0,0.0,0.0,0
435,744,0.0013440860215053765,0.004032258064516129,3.0,3.0,0.0,0.0,0.0,0.0,0
436,744,0.08602150537634409,0.14650537634408603,4.0,109.0,0.0,0.0,0.0,0.0,0
437,744,0.0456989247311828,0.6182795698924731,30.0,460.0,0.0,0.0,0.0,0.0,0
438,744,0.01881720430107527,0.3239247311827957,62.0,241.0,0.0,0.0,0.0,0.0,0
439,744,0.012096774193548387,0.024193548387096774,2.0,18.0,0.0,0.0,0.0,0.0,0
440,744,0.06451612903225806,3.631720430107527,1116.0,2702.0,0.0,0.0,0.0,0.0,0
441,744,0.016129032258064516,0.3387096774193548,62.0,252.0,0.0,0.0,0.0,0.0,0
442,744,0.005376344086021506,0.005376344086021506,1.0,4.0,0.0,0.0,0.0,0.0,0
443,744,0.013440860215053764,2.5336021505376345,314.0,1885.0,0.0,0.0,0.0,0.0,0
444,744,0.008064516129032258,0.016129032258064516,2.0,12.0,0.0,0.0,0.0,0.0,0
445,744,0.002688172043010753,1.3494623655913978,502.0,1004.0,0.0,0.0,0.0,0.0,0
446,744,0.013440860215053764,3.76747311827957,682.0,2803.0,0.0,0.0,0.0,0.0,0
447,744,0.016129032258064516,0.1424731182795699,65.0,106.0,0.0,0.0,0.0,0.0,0
448,744,0.0228494623655914,0.0913978494623656,4.0,68.0,0.0,0.0,0.0,0.0,0
449,744,0.005376344086021506,2.1868279569892475,764.0,1627.0,0.0,0.0,0.0,0.0,0
450,744,0.005376344086021506,0.11155913978494623,35.0,83.0,0.0,0.0,0.0,0.0,0
451,744,0.026881720430107527,1.2338709677419355,84.0,918.0,0.0,0.0,0.0,0.0,0
452,744,0.041666666666666664,8.149193548387096,566.0,6063.0,0.0,0.0,0.0,0.0,0
453,744,0.008064516129032258,0.06451612903225806,9.0,48.0,0.0,0.0,0.0,0.0,0
454,744,0.028225806451612902,0.15994623655913978,10.0,119.0,3.2857142857142856,3.066666666666667,0.7142857142857143,0.4666666666666667,0
455,744,0.01881720430107527,4.205645161290323,319.0,3129.0,0.0,0.0,0.0,0.0,0
456,744,0.04838709677419355,5.612903225806452,180.0,4176.0,0.0,0.0,0.0,0.0,0
457,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
458,744,0.002688172043010753,8.029569892473118,3001.0,5974.0,0.0,0.0,0.0,0.0,0
459,744,0.002688172043010753,0.2956989247311828,110.0,220.0,0.0,0.0,0.0,0.0,0
460,744,0.030913978494623656,1.456989247311828,152.0,1084.0,0.0,0.0,0.0,0.0,0
461,744,0.002688172043010753,0.03494623655913978,13.0,26.0,0.0,0.0,0.0,0.0,0
462,744,0.026881720430107527,4.92741935483871,294.0,3666.0,0.0,0.0,0.0,0.0,0
463,744,0.036290322580645164,0.3010752688172043,19.0,224.0,0.0,0.0,0.0,0.0,0
464,744,0.0013440860215053765,1.3494623655913978,1004.0,1004.0,0.0,0.0,0.0,0.0,0
465,744,0.004032258064516129,0.6841397849462365,416.0,509.0,0.0,0.0,0.0,0.0,0
466,744,0.020161290322580645,0.08736559139784947,10.0,65.0,0.0,0.0,0.0,0.0,0
467,744,0.020161290322580645,0.020161290322580645,1.0,15.0,0.0,0.0,0.0,0.0,0
468,744,0.008064516129032258,0.07258064516129033,9.0,54.0,0.0,0.0,0.0,0.0,0
469,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
470,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
471,744,0.004032258064516129,0.16129032258064516,40.0,120.0,0.0,0.0,0.0,0.0,0
472,744,0.021505376344086023,0.021505376344086023,1.0,16.0,0.0,0.0,0.0,0.0,0
473,744,0.026881720430107527,0.0793010752688172,5.0,59.0,0.0,0.0,0.0,0.0,0
474,744,0.01881720430107527,0.717741935483871,64.0,534.0,0.0,0.0,0.0,0.0,0
475,744,0.08602150537634409,0.28897849462365593,10.0,215.0,0.0,0.0,0.0,0.0,0
476,744,0.004032258064516129,0.028225806451612902,7.0,21.0,0.0,0.0,0.0,0.0,0
477,744,0.006720430107526882,0.006720430107526882,1.0,5.0,0.0,0.0,0.0,0.0,0
478,744,0.04032258064516129,0.6706989247311828,60.0,499.0,0.0,0.0,0.0,0.0,0
479,744,0.009408602150537635,0.21774193548387097,26.0,162.0,0.0,0.0,0.0,0.0,0
480,744,0.06854838709677419,4.631720430107527,299.0,3446.0,0.0,0.0,0.0,0.0,0
481,744,0.0013440860215053765,0.5403225806451613,402.0,402.0,0.0,13.4,0.0,0.03333333333333333,0
482,744,0.002688172043010753,0.005376344086021506,2.0,4.0,0.0,0.0,0.0,0.0,0
483,744,0.008064516129032258,0.016129032258064516,2.0,12.0,0.0,0.0,0.0,0.0,0
484,744,0.08064516129032258,0.39381720430107525,24.0,293.0,0.0,4.5,0.0,0.26666666666666666,0
485,744,0.010752688172043012,0.46639784946236557,54.0,347.0,0.0,0.0,0.0,0.0,0
486,744,0.09005376344086022,17.591397849462364,2000.0,13088.0,0.0,0.0,0.0,0.0,0
487,744,0.0013440860215053765,0.0228494623655914,17.0,17.0,0.0,0.0,0.0,0.0,0
488,744,0.013440860215053764,1.0403225806451613,140.0,774.0,0.0,0.0,0.0,0.0,0
489,744,0.002688172043010753,0.04973118279569892,21.0,37.0,0.0,0.0,0.0,0.0,0
490,744,0.03225806451612903,0.6922043010752689,63.0,515.0,0.0,0.0,0.0,0.0,0
491,744,0.03225806451612903,20.698924731182796,1756.0,15400.0,0.0,0.0,0.0,0.0,0
492,744,0.016129032258064516,0.23118279569892472,19.0,172.0,0.0,0.0,0.0,0.0,0
493,744,0.008064516129032258,0.06451612903225806,8.0,48.0,0.0,0.0,0.0,0.0,0
494,744,0.0013440860215053765,0.2903225806451613,216.0,216.0,0.0,0.0,0.0,0.0,0
495,744,0.026881720430107527,1.1236559139784945,84.0,836.0,0.0,0.0,0.0,0.0,0
496,744,0.0013440860215053765,0.024193548387096774,18.0,18.0,0.0,0.0,0.0,0.0,0
497,744,0.03763440860215054,0.28225806451612906,10.0,210.0,0.0,0.0,0.0,0.0,0
498,744,0.016129032258064516,0.7419354838709677,47.0,552.0,0.0,0.0,0.0,0.0,0
499,744,0.021505376344086023,0.978494623655914,70.0,728.0,0.0,0.0,0.0,0.0,0
500,744,0.033602150537634407,0.041666666666666664,2.0,31.0,0.0,0.0,0.0,0.0,0
501,744,0.010752688172043012,0.08333333333333333,8.0,62.0,0.0,0.0,0.0,0.0,0
502,744,0.17338709677419356,4.212365591397849,88.0,3134.0,26.571428571428573,9.8,0.7142857142857143,0.26666666666666666,0
503,744,0.028225806451612902,0.9610215053763441,71.0,715.0,0.0,0.0,0.0,0.0,0
504,744,0.005376344086021506,4.997311827956989,1121.0,3718.0,0.0,0.0,0.0,0.0,0
505,744,0.009408602150537635,1.0309139784946237,114.0,767.0,0.0,0.0,0.0,0.0,0
506,744,0.02956989247311828,1.4905913978494623,68.0,1109.0,0.0,0.0,0.0,0.0,0
507,744,0.038978494623655914,1.8346774193548387,88.0,1365.0,0.0,17.433333333333334,0.0,0.2,0
508,744,0.026881720430107527,0.18548387096774194,20.0,138.0,0.0,0.0,0.0,0.0,0
509,744,0.008064516129032258,5.537634408602151,2000.0,4120.0,0.0,0.0,0.0,0.0,0
510,744,0.009408602150537635,0.6438172043010753,158.0,479.0,0.0,0.0,0.0,0.0,0
511,744,0.0228494623655914,0.12231182795698925,9.0,91.0,0.0,0.0,0.0,0.0,0
512,744,0.004032258064516129,0.23387096774193547,120.0,174.0,0.0,0.0,0.0,0.0,0
513,744,0.02956989247311828,0.3131720430107527,23.0,233.0,0.0,0.0,0.0,0.0,0
514,744,0.010752688172043012,0.3588709677419355,124.0,267.0,0.0,0.0,0.0,0.0,0
515,744,0.025537634408602152,0.09811827956989247,13.0,73.0,0.0,0.0,0.0,0.0,0
516,744,0.07661290322580645,3.581989247311828,121.0,2665.0,0.0,1.6666666666666667,0.0,0.16666666666666666,0
517,744,0.016129032258064516,0.842741935483871,100.0,627.0,0.0,0.0,0.0,0.0,0
518,744,0.013440860215053764,0.271505376344086,30.0,202.0,0.0,0.0,0.0,0.0,0
519,744,0.016129032258064516,1.0981182795698925,114.0,817.0,0.0,0.0,0.0,0.0,0
520,744,0.009408602150537635,0.5658602150537635,117.0,421.0,0.0,0.0,0.0,0.0,0
521,744,0.020161290322580645,1.7271505376344085,382.0,1285.0,0.0,0.0,0.0,0.0,0
522,744,0.07123655913978495,4.397849462365591,136.0,3272.0,0.0,0.0,0.0,0.0,0
523,744,0.03763440860215054,4.353494623655914,500.0,3239.0,0.0,0.0,0.0,0.0,0
524,744,0.04435483870967742,0.6881720430107527,42.0,512.0,12.428571428571429,2.9,0.5714285714285714,0.13333333333333333,0
525,744,0.009408602150537635,2.024193548387097,224.0,1506.0,0.0,0.0,0.0,0.0,0
526,744,0.012096774193548387,0.024193548387096774,2.0,18.0,0.0,0.0,0.0,0.0,0
527,744,0.009408602150537635,2.2446236559139785,536.0,1670.0,0.0,0.0,0.0,0.0,0
528,744,0.0228494623655914,1.7768817204301075,123.0,1322.0,0.0,0.0,0.0,0.0,0
529,744,0.0013440860215053765,0.002688172043010753,2.0,2.0,0.0,0.0,0.0,0.0,0
530,744,0.004032258064516129,0.3225806451612903,81.0,240.0,0.0,0.0,0.0,0.0,0
531,744,0.024193548387096774,0.7096774193548387,48.0,528.0,0.0,0.0,0.0,0.0,0
532,744,0.20026881720430106,1.0026881720430108,34.0,746.0,0.0,0.0,0.0,0.0,0
533,744,0.002688172043010753,0.002688172043010753,1.0,2.0,0.0,0.0,0.0,0.0,0
534,744,0.004032258064516129,0.024193548387096774,6.0,18.0,0.0,0.0,0.0,0.0,0
535,744,0.020161290322580645,18.5497311827957,1288.0,13801.0,0.0,0.0,0.0,0.0,0
536,744,0.020161290322580645,0.125,9.0,93.0,0.0,0.0,0.0,0.0,0
537,744,0.004032258064516129,0.009408602150537635,3.0,7.0,0.0,0.0,0.0,0.0,0
538,744,0.0013440860215053765,0.002688172043010753,2.0,2.0,0.0,0.0,0.0,0.0,0
539,744,0.004032258064516129,0.22043010752688172,61.0,164.0,0.0,1.7666666666666666,0.0,0.03333333333333333,0
540,744,0.0013440860215053765,0.008064516129032258,6.0,6.0,0.0,0.0,0.0,0.0,0
541,744,0.07795698924731183,0.22043010752688172,7.0,164.0,0.0,0.0,0.0,0.0,0
542,744,0.03225806451612903,0.40456989247311825,38.0,301.0,0.0,0.0,0.0,0.0,0
543,744,0.004032258064516129,0.004032258064516129,1.0,3.0,0.0,0.0,0.0,0.0,0
544,744,0.013440860215053764,1.73252688172043,252.0,1289.0,0.0,0.0,0.0,0.0,0
545,744,0.004032258064516129,1.836021505376344,657.0,1366.0,0.0,0.0,0.0,0.0,0
546,744,0.005376344086021506,4.579301075268817,1101.0,3407.0,0.0,0.0,0.0,0.0,0
547,744,0.06317204301075269,1.4704301075268817,86.0,1094.0,0.0,0.0,0.0,0.0,0
548,744,0.06586021505376344,2.8938172043010755,105.0,2153.0,0.0,0.0,0.0,0.0,0
549,744,0.005376344086021506,0.005376344086021506,1.0,4.0,0.0,0.0,0.0,0.0,0
550,744,0.04032258064516129,0.7150537634408602,28.0,532.0,0.0,0.0,0.0,0.0,0
551,744,0.005376344086021506,2.411290322580645,548.0,1794.0,0.0,0.0,0.0,0.0,0
552,744,0.008064516129032258,0.1303763440860215,26.0,97.0,0.0,0.0,0.0,0.0,0
553,744,0.1868279569892473,1.9166666666666667,378.0,1426.0,0.0,0.0,0.0,0.0,0
554,744,0.038978494623655914,0.07123655913978495,5.0,53.0,0.0,0.0,0.0,0.0,0
555,744,0.0013440860215053765,0.006720430107526882,5.0,5.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0
556,744,0.020161290322580645,0.34543010752688175,37.0,257.0,0.0,0.0,0.0,0.0,0
557,744,0.012096774193548387,0.6841397849462365,72.0,509.0,0.0,0.0,0.0,0.0,0
